STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5906;2021032621:31;    1;  114.0;    0.0;    0.0;   0;   118.74;2021032622:00;eor
       5906;2021032622:31;    1;  111.0;    0.0;    0.0;   0;   124.42;2021032623:00;eor
       5906;2021032623:31;    1;  116.0;    0.0;    0.0;   0;   127.51;2021032700:00;eor
       5906;2021032700:31;    1;  111.0;    0.0;    0.0;   0;   127.49;2021032701:00;eor
       5906;2021032701:31;    1;  118.0;    0.0;    0.0;   0;   124.37;2021032702:00;eor
       5906;2021032702:31;    1;  122.0;    0.0;    0.0;   0;   118.66;2021032703:00;eor
       5906;2021032703:31;    1;  124.0;    0.0;    0.0;   0;   111.08;2021032704:00;eor
       5906;2021032704:31;    1;  122.0;    0.0;    0.0;   0;   102.29;2021032705:00;eor
       5906;2021032705:31;    1;  104.0;    1.0;    1.0;   0;    92.81;2021032706:00;eor
       5906;2021032706:31;    1;  114.0;   19.0;   20.0;   3;    83.08;2021032707:00;eor
       5906;2021032707:31;    1;  110.0;   41.0;   77.0;  26;    73.49;2021032708:00;eor
       5906;2021032708:31;    1;  113.0;   72.0;  172.0;  53;    64.46;2021032709:00;eor
       5906;2021032709:31;    1;  106.0;   52.0;  133.0;  32;    56.56;2021032710:00;eor
       5906;2021032710:31;    1;  108.0;   69.0;  210.0;  52;    50.51;2021032711:00;eor
       5906;2021032711:31;    1;  121.0;  116.0;  187.0;  25;    47.16;2021032712:00;eor
       5906;2021032712:31;    1;  110.0;   92.0;  194.0;  26;    47.14;2021032713:00;eor
       5906;2021032713:31;    1;  110.0;   84.0;  260.0;  58;    50.47;2021032714:00;eor
       5906;2021032714:31;    1;  125.0;   72.0;   93.0;  17;    56.49;2021032715:00;eor
       5906;2021032715:31;    1;  112.0;   75.0;  111.0;  25;    64.37;2021032716:00;eor
       5906;2021032716:30;    1;  118.0;   35.0;   42.0;   7;    73.37;2021032717:00;eor
       5906;2021032717:30;    1;  119.0;   10.0;   11.0;   3;    82.95;2021032718:00;eor
       5906;2021032718:30;    1;  120.0;    0.0;    0.0;   0;    92.65;2021032719:00;eor
       5906;2021032719:30;    1;  115.0;    0.0;    0.0;   0;   102.10;2021032720:00;eor
       5906;2021032720:30;    1;  121.0;    0.0;    0.0;   0;   110.85;2021032721:00;eor
       5906;2021032721:30;    1;  119.0;    0.0;    0.0;   0;   118.39;2021032722:00;eor
       5906;2021032722:30;    1;  119.0;    0.0;    0.0;   0;   124.05;2021032723:00;eor
       5906;2021032723:30;    1;  107.0;    0.0;    0.0;   0;   127.12;2021032800:00;eor
       5906;2021032800:30;    1;  117.0;    0.0;    0.0;   0;   127.10;2021032801:00;eor
       5906;2021032801:30;    1;  119.0;    0.0;    0.0;   0;   124.00;2021032802:00;eor
       5906;2021032802:30;    1;  120.0;    0.0;    0.0;   0;   118.32;2021032803:00;eor
       5906;2021032803:30;    1;  120.0;    0.0;    0.0;   0;   110.76;2021032804:00;eor
       5906;2021032804:30;    1;  117.0;    0.0;    0.0;   0;   101.98;2021032805:00;eor
       5906;2021032805:30;    1;  114.0;    1.0;    1.0;   0;    92.51;2021032806:00;eor
       5906;2021032806:30;    1;  107.0;   20.0;   27.0;  34;    82.78;2021032807:00;eor
       5906;2021032807:30;    1;  117.0;   31.0;   33.0;   1;    73.18;2021032808:00;eor
       5906;2021032808:30;    1;  104.0;   49.0;  138.0;  35;    64.14;2021032809:00;eor
       5906;2021032809:30;    1;  104.0;   42.0;  197.0;  60;    56.22;2021032810:00;eor
       5906;2021032810:30;    1;  107.0;   40.0;  243.0;  60;    50.14;2021032811:00;eor
       5906;2021032811:30;    1;  110.0;   58.0;  260.0;  60;    46.77;2021032812:00;eor
       5906;2021032812:30;    1;  112.0;   56.0;  249.0;  58;    46.76;2021032813:00;eor
       5906;2021032813:30;    1;  112.0;   47.0;  236.0;  58;    50.10;2021032814:00;eor
       5906;2021032814:30;    1;  114.0;   61.0;  192.0;  60;    56.15;2021032815:00;eor
       5906;2021032815:30;    1;  116.0;   73.0;  122.0;  60;    64.05;2021032816:00;eor
       5906;2021032816:30;    1;  116.0;   51.0;   71.0;  56;    73.07;2021032817:00;eor
       5906;2021032817:30;    1;  122.0;   16.0;   18.0;   2;    82.65;2021032818:00;eor
       5906;2021032818:30;    1;  120.0;    1.0;    1.0;   0;    92.35;2021032819:00;eor
       5906;2021032819:30;    1;  121.0;    0.0;    0.0;   0;   101.79;2021032820:00;eor
       5906;2021032820:30;    1;  115.0;    0.0;    0.0;   0;   110.53;2021032821:00;eor
       5906;2021032821:30;    1;  110.0;    0.0;    0.0;   0;   118.04;2021032822:00;eor
       5906;2021032822:30;    1;  110.0;    0.0;    0.0;   0;   123.68;2021032823:00;eor
       5906;2021032823:30;    1;  112.0;    0.0;    0.0;   0;   126.73;2021032900:00;eor
       5906;2021032900:30;    1;  112.0;    0.0;    0.0;   0;   126.71;2021032901:00;eor
       5906;2021032901:30;    1;  110.0;    0.0;    0.0;   0;   123.63;2021032902:00;eor
       5906;2021032902:30;    1;  109.0;    0.0;    0.0;   0;   117.97;2021032903:00;eor
       5906;2021032903:30;    1;  109.0;    0.0;    0.0;   0;   110.43;2021032904:00;eor
       5906;2021032904:30;    1;  110.0;    0.0;    0.0;   0;   101.67;2021032905:00;eor
       5906;2021032905:30;    1;  109.0;    1.0;    1.0;   0;    92.22;2021032906:00;eor
       5906;2021032906:30;    1;  109.0;   16.0;   22.0;   2;    82.49;2021032907:00;eor
       5906;2021032907:30;    1;  106.0;   34.0;   78.0;  42;    72.88;2021032908:00;eor
       5906;2021032908:30;    1;  106.0;   32.0;  152.0;  60;    63.82;2021032909:00;eor
       5906;2021032909:30;    1;  108.0;   36.0;  204.0;  60;    55.88;2021032910:00;eor
       5906;2021032910:30;    1;  112.0;   42.0;  235.0;  60;    49.77;2021032911:00;eor
       5906;2021032911:30;    1;  115.0;   43.0;  258.0;  60;    46.39;2021032912:00;eor
       5906;2021032912:30;    1;  117.0;   36.0;  264.0;  60;    46.37;2021032913:00;eor
       5906;2021032913:30;    1;  119.0;   34.0;  246.0;  60;    49.73;2021032914:00;eor
       5906;2021032914:30;    1;  121.0;   31.0;  208.0;  60;    55.80;2021032915:00;eor
       5906;2021032915:30;    1;  121.0;   29.0;  156.0;  60;    63.73;2021032916:00;eor
       5906;2021032916:30;    1;  121.0;   24.0;   94.0;  60;    72.76;2021032917:00;eor
       5906;2021032917:30;    1;  121.0;   14.0;   35.0;  60;    82.35;2021032918:00;eor
       5906;2021032918:30;    1;  119.0;    1.0;    2.0;  16;    92.06;2021032919:00;eor
       5906;2021032919:30;    1;  115.0;    0.0;    0.0;   0;   101.48;2021032920:00;eor
       5906;2021032920:30;    1;  111.0;    0.0;    0.0;   0;   110.20;2021032921:00;eor
       5906;2021032921:30;    1;  109.0;    0.0;    0.0;   0;   117.69;2021032922:00;eor
       5906;2021032922:30;    1;  107.0;    0.0;    0.0;   0;   123.30;2021032923:00;eor
       5906;2021032923:30;    1;  105.0;    0.0;    0.0;   0;   126.34;2021033000:00;eor
       5906;2021033000:30;    1;  104.0;    0.0;    0.0;   0;   126.33;2021033001:00;eor
       5906;2021033001:30;    1;  102.0;    0.0;    0.0;   0;   123.26;2021033002:00;eor
       5906;2021033002:30;    1;  102.0;    0.0;    0.0;   0;   117.62;2021033003:00;eor
       5906;2021033003:30;    1;  100.0;    0.0;    0.0;   0;   110.11;2021033004:00;eor
       5906;2021033004:30;    1;  100.0;    0.0;    0.0;   0;   101.37;2021033005:00;eor
       5906;2021033005:30;    1;  100.0;    2.0;    2.0;   0;    91.92;2021033006:00;eor
       5906;2021033006:30;    1;   97.0;   14.0;   33.0;  50;    82.19;2021033007:00;eor
       5906;2021033007:30;    1;  101.0;   23.0;   96.0;  60;    72.58;2021033008:00;eor
       5906;2021033008:30;    1;  105.0;   27.0;  159.0;  60;    63.50;2021033009:00;eor
       5906;2021033009:30;    1;  109.0;   30.0;  211.0;  60;    55.53;2021033010:00;eor
       5906;2021033010:30;    1;  113.0;   32.0;  248.0;  60;    49.41;2021033011:00;eor
       5906;2021033011:30;    1;  117.0;   34.0;  266.0;  60;    46.00;2021033012:00;eor
       5906;2021033012:30;    1;  121.0;   35.0;  265.0;  60;    45.98;2021033013:00;eor
       5906;2021033013:30;    1;  123.0;   35.0;  247.0;  60;    49.36;2021033014:00;eor
       5906;2021033014:30;    1;  125.0;   37.0;  209.0;  60;    55.46;2021033015:00;eor
       5906;2021033015:30;    1;  125.0;   31.0;  154.0;  60;    63.41;2021033016:00;eor
       5906;2021033016:30;    1;  126.0;   25.0;   96.0;  60;    72.46;2021033017:00;eor
       5906;2021033017:30;    1;  125.0;   14.0;   35.0;  60;    82.05;2021033018:00;eor
       5906;2021033018:30;    1;  123.0;    1.0;    2.0;  14;    91.76;2021033019:00;eor
       5906;2021033019:30;    1;  117.0;    0.0;    0.0;   0;   101.17;2021033020:00;eor
       5906;2021033020:30;    1;  114.0;    0.0;    0.0;   0;   109.88;2021033021:00;eor
       5906;2021033021:30;    1;  111.0;    0.0;    0.0;   0;   117.34;2021033022:00;eor
       5906;2021033022:30;    1;  109.0;    0.0;    0.0;   0;   122.93;2021033023:00;eor
       5906;2021033023:30;    1;  109.0;    0.0;    0.0;   0;   125.96;2021033100:00;eor
       5906;2021033100:29;    1;  108.0;    0.0;    0.0;   0;   125.94;2021033101:00;eor
       5906;2021033101:29;    1;  107.0;    0.0;    0.0;   0;   122.89;2021033102:00;eor
       5906;2021033102:29;    1;  106.0;    0.0;    0.0;   0;   117.27;2021033103:00;eor
       5906;2021033103:29;    1;  105.0;    0.0;    0.0;   0;   109.78;2021033104:00;eor
       5906;2021033104:29;    1;  104.0;    0.0;    0.0;   0;   101.06;2021033105:00;eor
       5906;2021033105:29;    1;  104.0;    1.0;    2.0;   0;    91.62;2021033106:00;eor
       5906;2021033106:29;    1;  101.0;   14.0;   30.0;  22;    81.90;2021033107:00;eor
       5906;2021033107:29;    1;  103.0;   27.0;   96.0;  60;    72.27;2021033108:00;eor
       5906;2021033108:29;    1;  109.0;   33.0;  155.0;  60;    63.19;2021033109:00;eor
       5906;2021033109:29;    1;  113.0;   37.0;  207.0;  60;    55.19;2021033110:00;eor
       5906;2021033110:29;    1;  118.0;   40.0;  243.0;  60;    49.04;2021033111:00;eor
       5906;2021033111:29;    1;  122.0;   40.0;  262.0;  60;    45.62;2021033112:00;eor
       5906;2021033112:29;    1;  124.0;   36.0;  264.0;  60;    45.60;2021033113:00;eor
       5906;2021033113:29;    1;  127.0;   34.0;  246.0;  60;    49.00;2021033114:00;eor
       5906;2021033114:29;    1;  129.0;   32.0;  208.0;  60;    55.12;2021033115:00;eor
